数据时间,地区,线路名称,线路类型,有功值,无功值,电流值,母线名称,母线电压,温度(℃),湿度(%),气压(Pa),10分钟最大风速(m/s),最大风速时风向,雨量(mm)
2019/1/1 23:30,X地市,10kVX01医院线,医院,1.418144,0.329212,80.196724,10kVⅣ段母线,10.369878,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 23:40,X地市,10kVX01医院线,医院,1.380158,0.329212,79.141502,10kVⅣ段母线,10.364016,0.1,66,1035,2.7,358,0
2019/1/1 23:50,X地市,10kVX01医院线,医院,1.354834,0.329212,77.031059,10kVⅣ段母线,10.381602,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 0:00,X地市,10kVX01医院线,医院,1.304186,0.303888,74.21714,10kVⅣ段母线,10.358154,0.1,66,1034.7,2.7,358,0
2019/1/2 0:10,X地市,10kVX01医院线,医院,1.253538,0.265902,70.699738,10kVⅣ段母线,10.34643,0.2,66,1034.8,1.4,355,0
2019/1/2 0:20,X地市,10kVX01医院线,医院,1.278862,0.265902,72.810181,10kVⅣ段母线,10.352292,0.2,66,1034.7,1.4,355,0
2019/1/2 0:30,X地市,10kVX01医院线,医院,1.253538,0.265902,70.348,10kVⅣ段母线,10.358154,0.2,67,1034.7,1.4,355,0
2019/1/2 0:40,X地市,10kVX01医院线,医院,1.20289,0.265902,69.292778,10kVⅣ段母线,10.34643,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 0:50,X地市,10kVX01医院线,医院,1.20289,0.265902,68.589302,10kVⅣ段母线,10.364016,0.1,68,1034.5,1.9,49,0
2019/1/2 1:00,X地市,10kVX01医院线,医院,1.278862,0.31655,73.513664,10kVⅣ段母线,10.364016,0.1,69,1034.5,2.3,34,0
2019/1/2 1:10,X地市,10kVX01医院线,医院,1.278862,0.31655,73.865402,10kVⅣ段母线,10.369878,0.2,68,1034.5,2.4,44,0
2019/1/2 1:20,X地市,10kVX01医院线,医院,1.253538,0.31655,72.458443,10kVⅣ段母线,10.381602,0.3,66,1034.6,2.8,39,0
2019/1/2 1:30,X地市,10kVX01医院线,医院,1.228214,0.291226,70.348,10kVⅣ段母线,10.381602,0.5,65,1034.7,2.8,39,0
2019/1/2 1:40,X地市,10kVX01医院线,医院,1.253538,0.31655,72.458443,10kVⅣ段母线,10.369878,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 1:50,X地市,10kVX01医院线,医院,1.190228,0.278564,66.478859,10kVⅣ段母线,10.387464,0.8,64,1034.8,3,49,0
2019/1/2 2:00,X地市,10kVX01医院线,医院,1.164904,0.25324,65.071899,10kVⅣ段母线,10.369878,0.8,65,1034.8,3,49,0
2019/1/2 2:10,X地市,10kVX01医院线,医院,1.177566,0.278564,66.830597,10kVⅣ段母线,10.381602,0.8,66,1034.6,2.4,131,0
2019/1/2 2:20,X地市,10kVX01医院线,医院,1.164904,0.278564,65.071899,10kVⅣ段母线,10.37574,0.9,66,1034.7,2.5,102,0
2019/1/2 2:30,X地市,10kVX01医院线,医院,1.190228,0.278564,67.534081,10kVⅣ段母线,10.381602,0.9,66,1034.5,2.6,97,0
2019/1/2 2:40,X地市,10kVX01医院线,医院,1.253538,0.303888,71.051483,10kVⅣ段母线,10.381602,0.9,67,1034.4,3.4,84,0
2019/1/2 2:50,X地市,10kVX01医院线,医院,1.215552,0.303888,69.644524,10kVⅣ段母线,10.393326,0.9,67,1034.3,3.6,89,0
2019/1/2 3:00,X地市,10kVX01医院线,医院,1.253538,0.303888,69.996262,10kVⅣ段母线,10.381602,0.9,67,1034.3,3.6,89,0
2019/1/2 3:10,X地市,10kVX01医院线,医院,1.2662,0.303888,72.810181,10kVⅣ段母线,10.393326,0.9,67,1034.1,2.9,84,0
2019/1/2 3:20,X地市,10kVX01医院线,医院,1.228214,0.303888,69.644524,10kVⅣ段母线,10.381602,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 3:30,X地市,10kVX01医院线,医院,1.164904,0.278564,66.478859,10kVⅣ段母线,10.387464,0.9,67,1033.9,3.7,88,0
2019/1/2 3:40,X地市,10kVX01医院线,医院,1.13958,0.25324,64.016678,10kVⅣ段母线,10.399188,0.9,68,1033.9,3.7,88,0
2019/1/2 3:50,X地市,10kVX01医院线,医院,1.164904,0.25324,66.127121,10kVⅣ段母线,10.387464,0.9,67,1033.8,3.7,88,0
2019/1/2 4:00,X地市,10kVX01医院线,医院,1.190228,0.278564,67.885818,10kVⅣ段母线,10.399188,0.9,68,1033.9,3.7,88,0
2019/1/2 4:10,X地市,10kVX01医院线,医院,1.278862,0.291226,71.754959,10kVⅣ段母线,10.399188,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 4:20,X地市,10kVX01医院线,医院,1.278862,0.341874,74.920624,10kVⅣ段母线,10.399188,0.8,69,1033.8,1.7,68,0
2019/1/2 4:30,X地市,10kVX01医院线,医院,1.2662,0.31655,71.403221,10kVⅣ段母线,10.387464,0.8,69,1033.7,2.1,92,0
2019/1/2 4:40,X地市,10kVX01医院线,医院,1.278862,0.31655,72.458443,10kVⅣ段母线,10.399188,0.8,69,1033.6,2.1,92,0
2019/1/2 4:50,X地市,10kVX01医院线,医院,1.2662,0.31655,70.699738,10kVⅣ段母线,10.387464,0.9,69,1033.6,2.1,92,0
2019/1/2 5:00,X地市,10kVX01医院线,医院,1.316848,0.31655,72.106697,10kVⅣ段母线,10.399188,0.9,69,1033.5,2.1,87,0
2019/1/2 5:10,X地市,10kVX01医院线,医院,1.316848,0.265902,73.161919,10kVⅣ段母线,10.387464,0.9,69,1033.5,2.5,65,0
2019/1/2 5:20,X地市,10kVX01医院线,医院,1.2662,0.265902,71.754959,10kVⅣ段母线,10.387464,0.9,70,1033.6,2.5,65,0
2019/1/2 5:30,X地市,10kVX01医院线,医院,1.316848,0.265902,73.513664,10kVⅣ段母线,10.364016,0.9,70,1033.5,2.5,65,0
2019/1/2 5:40,X地市,10kVX01医院线,医院,1.342172,0.291226,75.272362,10kVⅣ段母线,10.37574,0.9,69,1033.5,2.5,65,0
2019/1/2 5:50,X地市,10kVX01医院线,医院,1.405482,0.31655,78.438019,10kVⅣ段母线,10.381602,0.9,68,1033.6,2.6,73,0
2019/1/2 6:00,X地市,10kVX01医院线,医院,1.51944,0.367198,86.1763,10kVⅣ段母线,10.369878,0.9,68,1033.6,2.6,73,0
2019/1/2 6:10,X地市,10kVX01医院线,医院,1.532102,0.341874,87.231522,10kVⅣ段母线,10.358154,0.9,68,1033.6,2.9,64,0
2019/1/2 6:20,X地市,10kVX01医院线,医院,1.544764,0.329212,88.638481,10kVⅣ段母线,10.34643,1,66,1033.6,3.5,80,0
2019/1/2 6:30,X地市,10kVX01医院线,医院,1.570088,0.31655,89.341957,10kVⅣ段母线,10.334706,1,67,1033.8,3.5,80,0
2019/1/2 6:40,X地市,10kVX01医院线,医院,1.58275,0.329212,89.693703,10kVⅣ段母线,10.311258,1,65,1033.8,3.5,80,0
2019/1/2 6:50,X地市,10kVX01医院线,医院,1.633398,0.37986,91.100662,10kVⅣ段母线,10.276086,1,65,1033.8,3.5,80,0
2019/1/2 7:00,X地市,10kVX01医院线,医院,1.747356,0.405184,99.190681,10kVⅣ段母线,10.270224,1,65,1033.8,3.5,80,0
2019/1/2 7:10,X地市,10kVX01医院线,医院,1.760018,0.37986,100.245903,10kVⅣ段母线,10.276086,1,66,1033.9,4.2,91,0
2019/1/2 7:20,X地市,10kVX01医院线,医院,1.798004,0.405184,100.597641,10kVⅣ段母线,10.364016,1,66,1033.9,4.2,91,0
2019/1/2 7:30,X地市,10kVX01医院线,医院,1.861314,0.430508,106.225479,10kVⅣ段母线,10.34643,1,66,1033.8,4.2,91,0
2019/1/2 7:40,X地市,10kVX01医院线,医院,1.987934,0.392522,110.09462,10kVⅣ段母线,10.34643,1.1,66,1034,4.2,91,0
2019/1/2 7:50,X地市,10kVX01医院线,医院,1.987934,0.417846,111.853317,10kVⅣ段母线,10.340568,1.1,65,1034,4.2,91,0
2019/1/2 8:00,X地市,10kVX01医院线,医院,2.051244,0.468494,115.722458,10kVⅣ段母线,10.31712,1.2,65,1033.9,4.2,91,0
2019/1/2 8:10,X地市,10kVX01医院线,医院,2.101892,0.468494,120.64682,10kVⅣ段母线,10.328844,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 8:20,X地市,10kVX01医院线,医院,2.241174,0.493818,129.088577,10kVⅣ段母线,10.334706,1.3,63,1034,2.9,96,0
2019/1/2 8:30,X地市,10kVX01医院线,医院,2.241174,0.493818,128.736847,10kVⅣ段母线,10.328844,1.4,63,1034,3.9,71,0
2019/1/2 8:40,X地市,10kVX01医院线,医院,2.27916,0.493818,130.847275,10kVⅣ段母线,10.311258,1.5,61,1034,4.1,95,0
2019/1/2 8:50,X地市,10kVX01医院线,医院,2.266498,0.50648,131.19902,10kVⅣ段母线,10.305396,1.6,61,1034.1,4.1,95,0
2019/1/2 9:00,X地市,10kVX01医院线,医院,2.27916,0.493818,131.19902,10kVⅣ段母线,10.293672,1.6,59,1034.2,4.3,90,0
2019/1/2 9:10,X地市,10kVX01医院线,医院,2.46909,0.405184,141.047745,10kVⅣ段母线,10.281948,1.7,58,1034.4,4,84,0
2019/1/2 9:20,X地市,10kVX01医院线,医院,2.367794,0.405184,134.716415,10kVⅣ段母线,10.2585,1.7,57,1034.5,4.1,83,0
2019/1/2 9:30,X地市,10kVX01医院线,医院,2.481752,0.405184,140.344254,10kVⅣ段母线,10.246776,1.8,57,1034.4,4.1,83,0
2019/1/2 9:40,X地市,10kVX01医院线,医院,2.494414,0.417846,142.454697,10kVⅣ段母线,10.246776,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 9:50,X地市,10kVX01医院线,医院,2.481752,0.44317,141.751221,10kVⅣ段母线,10.399188,1.9,55,1034.5,4.1,111,0
2019/1/2 10:00,X地市,10kVX01医院线,医院,2.418442,0.430508,137.178604,10kVⅣ段母线,10.40505,1.8,54,1034.3,4.3,105,0
2019/1/2 10:10,X地市,10kVX01医院线,医院,2.5324,0.455832,143.861664,10kVⅣ段母线,10.393326,1.9,54,1034,4.7,90,0
2019/1/2 10:20,X地市,10kVX01医院线,医院,2.494414,0.455832,141.751221,10kVⅣ段母线,10.352292,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 10:30,X地市,10kVX01医院线,医院,2.431104,0.455832,139.992523,10kVⅣ段母线,10.322982,2.1,51,1033.9,4.9,87,0
2019/1/2 10:40,X地市,10kVX01医院线,医院,2.40578,0.455832,138.937302,10kVⅣ段母线,10.352292,2.2,50,1033.8,4.9,70,0
2019/1/2 10:50,X地市,10kVX01医院线,医院,2.507076,0.481156,145.972107,10kVⅣ段母线,10.34643,2.3,50,1033.7,4.9,70,0
2019/1/2 11:00,X地市,10kVX01医院线,医院,2.621034,0.481156,148.786026,10kVⅣ段母线,10.40505,2.4,49,1033.5,4.9,87,0
2019/1/2 11:10,X地市,10kVX01医院线,医院,2.5324,0.481156,145.620361,10kVⅣ段母线,10.387464,2.4,49,1033.3,4.5,88,0
2019/1/2 11:20,X地市,10kVX01医院线,医院,2.608372,0.481156,150.192978,10kVⅣ段母线,10.387464,2.6,49,1033.1,4.5,88,0
2019/1/2 11:30,X地市,10kVX01医院线,医院,2.557724,0.455832,146.323837,10kVⅣ段母线,10.399188,2.7,49,1032.9,4.5,88,0
2019/1/2 11:40,X地市,10kVX01医院线,医院,2.59571,0.455832,147.730804,10kVⅣ段母线,10.399188,2.9,50,1032.7,4.8,102,0
2019/1/2 11:50,X地市,10kVX01医院线,医院,2.507076,0.44317,142.806442,10kVⅣ段母线,10.387464,2.9,50,1032.6,4.8,102,0
2019/1/2 12:00,X地市,10kVX01医院线,医院,2.481752,0.44317,140.695999,10kVⅣ段母线,10.393326,3.2,51,1032.3,4.8,102,0
2019/1/2 12:10,X地市,10kVX01医院线,医院,2.456428,0.417846,140.344254,10kVⅣ段母线,10.364016,3.2,50,1032.1,3.5,89,0
2019/1/2 12:20,X地市,10kVX01医院线,医院,2.443766,0.44317,139.289047,10kVⅣ段母线,10.37574,3.4,49,1031.9,3.7,29,0
2019/1/2 12:30,X地市,10kVX01医院线,医院,2.46909,0.430508,140.695999,10kVⅣ段母线,10.387464,3.2,49,1031.8,3.7,29,0
2019/1/2 12:40,X地市,10kVX01医院线,医院,2.34247,0.430508,134.012939,10kVⅣ段母线,10.393326,3.4,46,1031.6,4.1,89,0
2019/1/2 12:50,X地市,10kVX01医院线,医院,2.241174,0.37986,129.440323,10kVⅣ段母线,10.40505,3.2,45,1031.5,4.1,89,0
2019/1/2 13:00,X地市,10kVX01医院线,医院,2.27916,0.37986,131.902496,10kVⅣ段母线,10.387464,3.3,45,1031.3,4.1,89,0
2019/1/2 13:10,X地市,10kVX01医院线,医院,2.329808,0.430508,133.309464,10kVⅣ段母线,10.37574,3.4,46,1031.2,3.8,77,0
2019/1/2 13:20,X地市,10kVX01医院线,医院,2.241174,0.37986,128.385101,10kVⅣ段母线,10.410912,3.3,43,1031.1,4.1,99,0
2019/1/2 13:30,X地市,10kVX01医院线,医院,2.228512,0.37986,125.571182,10kVⅣ段母线,10.410912,3.4,43,1031,4.1,99,0
2019/1/2 13:40,X地市,10kVX01医院线,医院,2.27916,0.37986,129.792068,10kVⅣ段母线,10.399188,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 13:50,X地市,10kVX01医院线,医院,2.253836,0.392522,127.681618,10kVⅣ段母线,10.399188,3.4,43,1030.8,4.1,123,0
2019/1/2 14:00,X地市,10kVX01医院线,医院,2.27916,0.405184,128.736847,10kVⅣ段母线,10.416774,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 14:10,X地市,10kVX01医院线,医院,2.241174,0.392522,128.033356,10kVⅣ段母线,10.422636,3.5,42,1030.8,4.2,110,0
2019/1/2 14:20,X地市,10kVX01医院线,医院,2.266498,0.405184,129.792068,10kVⅣ段母线,10.440222,3.6,43,1030.8,4.2,110,0
2019/1/2 14:30,X地市,10kVX01医院线,医院,2.203188,0.417846,125.219444,10kVⅣ段母线,10.440222,3.5,41,1030.9,4.2,110,0
2019/1/2 14:40,X地市,10kVX01医院线,医院,2.40578,0.44317,135.771637,10kVⅣ段母线,10.451946,3.5,41,1030.8,4.2,110,0
2019/1/2 14:50,X地市,10kVX01医院线,医院,2.27916,0.417846,130.143799,10kVⅣ段母线,10.428498,3.6,39,1030.7,4.2,110,0
2019/1/2 15:00,X地市,10kVX01医院线,医院,2.27916,0.405184,128.033356,10kVⅣ段母线,10.440222,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 15:10,X地市,10kVX01医院线,医院,2.355132,0.405184,132.605988,10kVⅣ段母线,10.440222,3.6,38,1030.9,3.1,78,0
2019/1/2 15:20,X地市,10kVX01医院线,医院,2.40578,0.455832,135.068161,10kVⅣ段母线,10.440222,3.6,37,1030.9,3.1,89,0
2019/1/2 15:30,X地市,10kVX01医院线,医院,2.380456,0.417846,132.957718,10kVⅣ段母线,10.451946,3.6,37,1030.9,3.3,121,0
2019/1/2 15:40,X地市,10kVX01医院线,医院,2.253836,0.392522,127.681618,10kVⅣ段母线,10.428498,3.5,36,1030.9,3.5,81,0
2019/1/2 15:50,X地市,10kVX01医院线,医院,2.329808,0.405184,132.605988,10kVⅣ段母线,10.440222,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 16:00,X地市,10kVX01医院线,医院,2.367794,0.430508,134.012939,10kVⅣ段母线,10.440222,3.5,37,1030.9,3.5,81,0
2019/1/2 16:10,X地市,10kVX01医院线,医院,2.27916,0.56979,129.088577,10kVⅣ段母线,10.410912,3.5,37,1030.9,2.8,102,0
2019/1/2 16:20,X地市,10kVX01医院线,医院,2.329808,0.56979,132.957718,10kVⅣ段母线,10.422636,3.5,38,1031.1,2.8,102,0
2019/1/2 16:30,X地市,10kVX01医院线,医院,2.304484,0.56979,128.033356,10kVⅣ段母线,10.416774,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 16:40,X地市,10kVX01医院线,医院,2.291822,0.544466,129.440323,10kVⅣ段母线,10.446084,3.5,41,1031.1,2.8,102,0
2019/1/2 16:50,X地市,10kVX01医院线,医院,2.241174,0.519142,128.385101,10kVⅣ段母线,10.43436,3.5,42,1031.2,2.8,102,0
2019/1/2 17:00,X地市,10kVX01医院线,医院,2.241174,0.557128,128.033356,10kVⅣ段母线,10.451946,3.5,43,1031.4,2.8,102,0
2019/1/2 17:10,X地市,10kVX01医院线,医院,2.203188,0.544466,125.92292,10kVⅣ段母线,10.422636,3.5,45,1031.4,2.2,102,0
2019/1/2 17:20,X地市,10kVX01医院线,医院,2.190526,0.56979,125.92292,10kVⅣ段母线,10.428498,3.5,45,1031.3,2.2,128,0
2019/1/2 17:30,X地市,10kVX01医院线,医院,2.15254,0.544466,123.109001,10kVⅣ段母线,10.457808,3.4,46,1031.3,2.9,136,0
2019/1/2 17:40,X地市,10kVX01医院线,医院,2.063906,0.56979,118.536385,10kVⅣ段母线,10.451946,3.4,47,1031.3,3,130,0
2019/1/2 17:50,X地市,10kVX01医院线,医院,2.076568,0.544466,118.888123,10kVⅣ段母线,10.451946,3.3,49,1031.4,3.3,128,0
2019/1/2 18:00,X地市,10kVX01医院线,医院,1.975272,0.37986,113.96376,10kVⅣ段母线,10.446084,3.3,50,1031.4,3.3,128,0
2019/1/2 18:10,X地市,10kVX01医院线,医院,1.8993,0.392522,108.68766,10kVⅣ段母线,10.469532,3.2,52,1031.5,3.2,130,0
2019/1/2 18:20,X地市,10kVX01医院线,医院,1.975272,0.417846,111.149841,10kVⅣ段母线,10.498842,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 18:30,X地市,10kVX01医院线,医院,1.886638,0.341874,108.68766,10kVⅣ段母线,10.311258,3.1,55,1031.4,3.2,130,0
2019/1/2 18:40,X地市,10kVX01医院线,医院,1.77268,0.291226,100.949379,10kVⅣ段母线,10.311258,3.1,56,1031.2,3.2,130,0
2019/1/2 18:50,X地市,10kVX01医院线,医院,1.77268,0.291226,99.542419,10kVⅣ段母线,10.311258,3.1,57,1031.3,3.2,130,0
2019/1/2 19:00,X地市,10kVX01医院线,医院,1.722032,0.265902,98.487198,10kVⅣ段母线,10.305396,3.1,58,1031.3,3.2,130,0
2019/1/2 19:10,X地市,10kVX01医院线,医院,1.760018,0.31655,99.190681,10kVⅣ段母线,10.328844,3.1,59,1031.3,3.1,96,0
2019/1/2 19:20,X地市,10kVX01医院线,医院,1.760018,0.303888,99.542419,10kVⅣ段母线,10.31712,3.1,60,1031.5,3.1,96,0
2019/1/2 19:30,X地市,10kVX01医院线,医院,1.760018,0.291226,98.838943,10kVⅣ段母线,10.311258,3.1,60,1031.4,3.1,96,0
2019/1/2 19:40,X地市,10kVX01医院线,医院,1.760018,0.265902,99.190681,10kVⅣ段母线,10.305396,3.1,61,1031.3,3.1,96,0
2019/1/2 19:50,X地市,10kVX01医院线,医院,1.722032,0.25324,98.487198,10kVⅣ段母线,10.305396,3.1,61,1031.5,3.1,96,0
2019/1/2 20:00,X地市,10kVX01医院线,医院,1.722032,0.265902,96.376762,10kVⅣ段母线,10.328844,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 20:10,X地市,10kVX01医院线,医院,1.658722,0.265902,92.155884,10kVⅣ段母线,10.340568,3.1,63,1031.5,2.7,115,0
2019/1/2 20:20,X地市,10kVX01医院线,医院,1.823328,0.303888,104.115044,10kVⅣ段母线,10.322982,3,64,1031.5,2.8,121,0
2019/1/2 20:30,X地市,10kVX01医院线,医院,1.734694,0.291226,98.13546,10kVⅣ段母线,10.328844,3,64,1031.5,2.8,121,0
2019/1/2 20:40,X地市,10kVX01医院线,医院,1.722032,0.291226,97.080238,10kVⅣ段母线,10.340568,3,64,1031.5,3.3,120,0
2019/1/2 20:50,X地市,10kVX01医院线,医院,1.70937,0.265902,96.376762,10kVⅣ段母线,10.34643,3,65,1031.4,3.3,120,0
2019/1/2 21:00,X地市,10kVX01医院线,医院,1.734694,0.291226,98.13546,10kVⅣ段母线,10.34643,2.9,65,1031.5,3.3,120,0
2019/1/2 21:10,X地市,10kVX01医院线,医院,1.671384,0.227916,93.914581,10kVⅣ段母线,10.34643,2.9,65,1031.5,2.3,128,0
2019/1/2 21:20,X地市,10kVX01医院线,医院,1.684046,0.265902,94.969803,10kVⅣ段母线,10.34643,2.9,66,1031.5,2.4,121,0
2019/1/2 21:30,X地市,10kVX01医院线,医院,1.671384,0.265902,94.266319,10kVⅣ段母线,10.369878,2.9,66,1031.4,2.7,119,0
2019/1/2 21:40,X地市,10kVX01医院线,医院,1.64606,0.265902,92.155884,10kVⅣ段母线,10.37574,2.9,66,1031.5,2.7,119,0
2019/1/2 21:50,X地市,10kVX01医院线,医院,1.620736,0.25324,93.562843,10kVⅣ段母线,10.37574,2.9,66,1031.5,2.7,119,0
2019/1/2 22:00,X地市,10kVX01医院线,医院,1.608074,0.25324,90.397179,10kVⅣ段母线,10.387464,2.9,66,1031.5,2.7,123,0
2019/1/2 22:10,X地市,10kVX01医院线,医院,1.64606,0.25324,93.914581,10kVⅣ段母线,10.410912,2.9,66,1031.4,2.3,104,0
2019/1/2 22:20,X地市,10kVX01医院线,医院,1.70937,0.278564,94.266319,10kVⅣ段母线,10.422636,2.9,66,1031.3,2.3,113,0
2019/1/2 22:30,X地市,10kVX01医院线,医院,1.684046,0.278564,94.969803,10kVⅣ段母线,10.43436,2.9,66,1031.1,2.5,114,0
2019/1/2 22:40,X地市,10kVX01医院线,医院,1.620736,0.278564,90.748924,10kVⅣ段母线,10.422636,2.9,67,1031.1,2.5,115,0
